Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
0.033,1293.98852539063,-247.610153198242,2194.78979492188,1271.10107421875,-249.421737670898,2111.44140625,1314.62707519531,-245.9765625,2269.94897460938,1179.27795410156,116.575164794922,2070.33129882813,1337.31262207031,132.293426513672,2282.69360351563,1205.36755371094,476.849914550781,2036.98510742188,1465.791015625,472.165985107422,2234.18017578125,1069.08923339844,590.360778808594,2046.65356445313,1385.59936523438,607.114196777344,2279.625,1310.9873046875,-756.854675292969,2181.85668945313,1309.62426757813,-551.5791015625,2197.10302734375,1302.03344726563,-416.5654296875,2196.25317382813,1298.79699707031,-833.174987792969,2176.8408203125,1310.12121582031,-720.855590820313,2152.47900390625,1313.38549804688,-724.989318847656,2216.06787109375,1298.51965332031,-652.060791015625,2036.27514648438,1295.77380371094,-683.870666503906,2332.4580078125,1284.89440917969,-390.444641113281,2031.72375488281,1281.49609375,-436.325500488281,2431.3974609375,1253.5693359375,-172.797637939453,2034.52294921875,1226.25463867188,-227.967102050781,2487.31323242188
0.066,1276.93078613281,-227.515075683594,2208.005859375,1264.65942382813,-226.416580200195,2119.87451171875,1287.99645996094,-228.505645751953,2287.47802734375,1209.154296875,160.172424316406,2109.00170898438,1290.38366699219,160.511077880859,2318.81323242188,1248.22778320313,531.431823730469,2101.1240234375,1447.13269042969,501.159423828125,2276.8681640625,1103.80554199219,643.520263671875,2103.60205078125,1362.13391113281,641.466796875,2314.09008789063,1282.40612792969,-752.142517089844,2193.90405273438,1285.50134277344,-540.474182128906,2202.91162109375,1287.08459472656,-401.295776367188,2204.42602539063,1268.18005371094,-830.493896484375,2190.12963867188,1285.04235839844,-716.094055175781,2162.57006835938,1282.84375,-718.270629882813,2228.1748046875,1288.67797851563,-653.520812988281,2037.92907714844,1264.18017578125,-672.650329589844,2346.6796875,1300.29211425781,-384.100921630859,2034.30224609375,1271.70336914063,-415.975311279297,2444.52978515625,1225.52905273438,-170.45458984375,2036.09802246094,1220.77978515625,-197.605590820313,2492.11499023438
0.462,734.157287597656,-216.974319458008,2202.96362304688,735.163330078125,-208.287292480469,2114.0400390625,733.250061035156,-224.80778503418,2283.14965820313,708.203125,176.477249145508,2185.66845703125,774.012268066406,153.468200683594,2377.04272460938,708.347351074219,544.204711914063,2258.75439453125,1057.97521972656,404.145965576172,2385.03344726563,556.489990234375,647.294372558594,2255.06982421875,1083.94567871094,569.936645507813,2404.19970703125,739.831298828125,-740.447692871094,2151.50073242188,719.346008300781,-529.705627441406,2172.2451171875,726.866516113281,-390.812683105469,2185.89868164063,734.60205078125,-819.65185546875,2141.1552734375,743.825073242188,-702.053527832031,2122.91821289063,731.097900390625,-709.032409667969,2187.24755859375,756.214660644531,-637.194946289063,1999.37292480469,711.34716796875,-679.224304199219,2311.05932617188,754.791442871094,-366.404693603516,2000.76672363281,677.604675292969,-436.052612304688,2437.00073242188,711.282104492188,-143.331192016602,1999.15673828125,565.414428710938,-240.522232055664,2483.42016601563
0.495,689.533081054688,-226.845489501953,2177.80200195313,695.954345703125,-221.505416870117,2088.21801757813,683.74267578125,-231.660858154297,2258.583984375,683.302185058594,165.797546386719,2164.9091796875,749.540466308594,145.506607055664,2354.1083984375,700.311279296875,534.177490234375,2245.71826171875,1019.34301757813,413.395935058594,2385.404296875,556.318908691406,649.832824707031,2253.5439453125,995.849975585938,580.977111816406,2402.44580078125,697.462707519531,-755.458862304688,2144.08984375,678.663940429688,-542.526733398438,2158.20532226563,690.30810546875,-402.57470703125,2167.38256835938,692.050476074219,-835.279418945313,2134.27587890625,706.650390625,-717.445678710938,2115.63403320313,684.039489746094,-722.971923828125,2177.82495117188,727.463989257813,-644.429138183594,1996.75463867188,633.790954589844,-678.675964355469,2288.9658203125,711.345275878906,-372.228759765625,1996.88464355469,600.985168457031,-408.911560058594,2346.79125976563,641.716979980469,-154.46484375,1986.50036621094,549.424133300781,-184.064804077148,2369.08325195313
0.528,604.224365234375,-222.499481201172,2175.80346679688,606.684997558594,-216.807342529297,2084.62084960938,602.005615234375,-227.63232421875,2258.02661132813,638.018188476563,175.337020874023,2163.69482421875,707.523498535156,151.649841308594,2333.36743164063,696.557861328125,545.528991699219,2244.87573242188,913.791748046875,477.614807128906,2370.37866210938,550.513244628906,663.146606445313,2254.6650390625,835.628295898438,626.801696777344,2408.85107421875,630.329833984375,-759.710632324219,2137.66455078125,613.603088378906,-543.523742675781,2156.01635742188,608.468994140625,-400.927856445313,2164.77954101563,623.255004882813,-840.819213867188,2129.00170898438,633.067565917969,-721.045349121094,2107.47998046875,624.158813476563,-726.787353515625,2174.0947265625,629.234191894531,-646.83935546875,1984.96899414063,593.298889160156,-682.87548828125,2294.48852539063,612.138854980469,-370.38671875,1985.95642089844,563.758605957031,-414.664642333984,2377.19213867188,529.800964355469,-153.086227416992,1992.66711425781,539.987487792969,-191.005645751953,2446.708984375
0.561,605.199768066406,-224.60334777832,2200.00415039063,620.278076171875,-214.264862060547,2110.09106445313,591.602966308594,-233.926040649414,2281.08251953125,652.830444335938,179.374465942383,2189.27734375,682.249938964844,148.946334838867,2365.49096679688,712.326599121094,549.996887207031,2274.82763671875,861.600952148438,486.960296630859,2435.73510742188,561.146789550781,658.509826660156,2244.71801757813,756.576293945313,621.792419433594,2465.26440429688,599.994934082031,-760.609008789063,2136.37255859375,581.172180175781,-544.160095214844,2159.23095703125,591.479309082031,-402.154083251953,2177.28784179688,593.969787597656,-841.707397460938,2124.3994140625,606.416748046875,-720.9052734375,2107.82397460938,589.417785644531,-728.651306152344,2172.91455078125,628.814453125,-643.479614257813,1988.67810058594,557.365844726563,-693.359069824219,2296.36254882813,590.052185058594,-368.128234863281,1990.61376953125,523.033996582031,-427.515838623047,2388.15991210938,482.74609375,-160.985687255859,1983.69592285156,426.987274169922,-213.820861816406,2419.26879882813
0.594,576.702758789063,-241.039596557617,2255.46606445313,563.195373535156,-218.239151000977,2169.08642578125,588.882995605469,-261.599761962891,2333.3583984375,596.820739746094,173.388961791992,2222.62133789063,666.419860839844,116.736534118652,2422.13012695313,659.362060546875,543.097839355469,2278.625,826.237915039063,461.558135986328,2470.38745117188,523.259521484375,668.275146484375,2262.25805664063,740.894165039063,599.455383300781,2523.978515625,537.255432128906,-759.375305175781,2138.47143554688,549.468383789063,-548.371826171875,2178.6025390625,556.802124023438,-411.626586914063,2213.55029296875,519.463806152344,-837.027099609375,2124.12817382813,539.244750976563,-718.557495117188,2112.2236328125,541.374389648438,-730.54736328125,2177.78759765625,530.071594238281,-649.305053710938,1988.99328613281,546.363220214844,-706.733764648438,2305.81176757813,490.016998291016,-378.487152099609,1982.90563964844,536.927917480469,-454.818878173828,2425.384765625,374.960388183594,-179.721771240234,1991.61145019531,410.404571533203,-267.195159912109,2479.7578125
0.627,551.383666992188,-244.189407348633,2253.85034179688,533.2001953125,-217.891052246094,2171.76806640625,567.780517578125,-267.90380859375,2327.86767578125,579.999755859375,162.651763916016,2222.54565429688,650.3798828125,96.4955673217773,2426.10205078125,683.405395507813,513.677551269531,2274.58178710938,811.594787597656,429.434661865234,2477.77758789063,558.917663574219,645.01318359375,2271.50170898438,730.291748046875,559.404968261719,2542.77856445313,483.596313476563,-743.078063964844,2127.400390625,501.826416015625,-538.622192382813,2170.49536132813,519.169128417969,-407.376953125,2208.703125,463.964996337891,-818.073059082031,2112.62963867188,485.050109863281,-702.734619140625,2102.650390625,490.172882080078,-715.972900390625,2166.09619140625,480.164672851563,-636.003356933594,1981.83728027344,503.057769775391,-699.438720703125,2291.4052734375,472.233734130859,-369.284484863281,1990.26916503906,511.291198730469,-462.966949462891,2425.60131835938,350.748779296875,-183.295181274414,2019.541015625,394.114440917969,-283.296173095703,2499.59204101563
0.66,479.439605712891,-231.812026977539,2249.09448242188,462.114562988281,-208.586288452148,2166.03466796875,495.062377929688,-252.755706787109,2323.9931640625,557.067077636719,163.186920166016,2210.09204101563,616.251159667969,104.362098693848,2405.42749023438,674.587524414063,510.723114013672,2250.75561523438,784.6484375,433.63134765625,2453.92114257813,545.717224121094,634.146240234375,2279.48510742188,703.846130371094,559.079650878906,2527.30712890625,412.815612792969,-732.750549316406,2135.09985351563,424.746368408203,-528.015747070313,2177.67626953125,444.299530029297,-395.839752197266,2210.5576171875,395.510314941406,-808.220642089844,2120.41723632813,413.290985107422,-692.504272460938,2110.27758789063,418.290893554688,-705.3984375,2173.71264648438,416.473693847656,-624.98388671875,1990.0634765625,428.754119873047,-691.6005859375,2299.40185546875,385.317657470703,-360.278686523438,1983.85485839844,463.607940673828,-459.434692382813,2436.06616210938,229.687759399414,-199.584121704102,1989.03063964844,355.218902587891,-275.322387695313,2511.56689453125
0.693,385.698364257813,-207.643890380859,2148.29223632813,349.996765136719,-204.772445678711,2069.60668945313,417.892059326172,-210.233215332031,2219.24633789063,217.408325195313,136.942352294922,2168.24462890625,375.954315185547,155.897384643555,2308.45263671875,114.227577209473,474.852752685547,2250.48461914063,472.202362060547,509.0107421875,2287.87060546875,-11.7640714645386,527.984375,2363.85888671875,402.487091064453,633.155578613281,2368.0908203125,377.783538818359,-715.149475097656,2111.19921875,398.006378173828,-511.318695068359,2131.6259765625,393.317230224609,-376.353240966797,2138.6787109375,357.73974609375,-789.739624023438,2105.43383789063,377.822784423828,-678.2578125,2082.93676757813,386.376251220703,-684.837097167969,2145.82470703125,369.549499511719,-606.104431152344,1968.49694824219,388.166961669922,-659.074523925781,2267.81225585938,318.702728271484,-349.92626953125,1989.42822265625,281.284973144531,-441.865875244141,2380.37133789063,218.846282958984,-158.885498046875,2032.92993164063,113.012435913086,-297.509246826172,2401.29736328125
